ens_gene	Symbol	Uniq_syms	entrez	Gene_name	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000100836.10	PABPN1	PABPN1	8106	poly(A) binding protein nuclear 1	913.6974902902682	-0.034870385560686425	0.10854137454556176	0.6510454994691174	0.861542895098881
ENSG00000083807.10	SLC27A5	SLC27A5	10998	solute carrier family 27 member 5	56.702781181711714	-0.04116385757169649	0.16091129265413162	0.6511502879062385	0.8616155498901825
ENSG00000104129.10	DNAJC17	DNAJC17	55192	DnaJ heat shock protein family (Hsp40) member C17	100.52860406240657	-0.036905759409571276	0.12093443918873192	0.6512299363098515	0.8616549302852577
ENSG00000243795.1	LINC02044	LINC02044	101929717	long intergenic non-protein coding RNA 2044	1.4799809803059099	-0.0357336557061151	0.3539432366458512	0.6512374558818984	NA
ENSG00000249863.2	NA	ENSG00000249863.2	NA	NA	3.930642180562593	0.042569230280965015	0.28376037435667123	0.6512851569864423	NA
ENSG00000264961.1	MIR4730	MIR4730	100616359	microRNA 4730	1.7215220121766461	0.037706212507468355	0.3386229695653776	0.6513390302199514	NA
ENSG00000197982.14	C1orf122	C1orf122	127687	chromosome 1 open reading frame 122	586.3050440089222	0.04012417484488459	0.1487606197142043	0.6513958039693968	0.861773613270454
ENSG00000140943.17	MBTPS1	MBTPS1	8720	membrane bound transcription factor peptidase, site 1	3808.1960796341	-0.030495699180925862	0.08873027822329528	0.6514194242044377	0.861773613270454
ENSG00000287200.1	LOC124902947	LOC124902947	124902947	uncharacterized LOC124902947	6.466525934616492	-0.04353330030270267	0.26202146324963843	0.6515036282316855	0.8618189987606396
ENSG00000232043.1	NA	ENSG00000232043.1	NA	NA	4.0838551024318495	0.04135439780556307	0.3002335805240822	0.6520251792346283	0.8623581084698969
ENSG00000286401.1	NA	ENSG00000286401.1	NA	NA	1.9991477289658877	-0.03801654785573829	0.33520102086568093	0.6520488908525495	NA
ENSG00000101104.12	PABPC1L	PABPC1L	80336	poly(A) binding protein cytoplasmic 1 like	360.1551808865248	-0.04084100932348358	0.15822251472871238	0.6520506197710757	0.8623581084698969
ENSG00000197323.12	TRIM33	TRIM33	51592	tripartite motif containing 33	880.1582847873544	-0.0256720975227234	0.07185922019654026	0.6520609597392806	0.8623581084698969
ENSG00000218896.1	TUBB8P2	TUBB8P2	106478982	tubulin beta 8 class VIII pseudogene 2	1.4835168454470284	-0.03862642920550612	0.32970013115788055	0.6520835905830473	NA
ENSG00000271751.1	NA	ENSG00000271751.1	NA	NA	1.4835168454470284	-0.03862642920550612	0.32970013115788055	0.6520835905830473	NA
ENSG00000249087.7	ZNF436-AS1	ZNF436-AS1	148898	ZNF436 antisense RNA 1	65.78275154796859	-0.04138689376026504	0.1657095152268803	0.6521282338414363	0.8623810470032377
ENSG00000088002.11	SULT2B1	SULT2B1	6820	sulfotransferase family 2B member 1	2.090997971316689	0.03721115542577075	0.3418794096005099	0.6521306629685089	NA
ENSG00000280734.3	NA	ENSG00000280734.3	NA	NA	21.118111385093293	-0.04376871598065442	0.22266850837338065	0.6524183801906618	0.8626986879997788
ENSG00000254689.3	LINC02235	LINC02235	109729147	long intergenic non-protein coding RNA 2235	1.279130253923723	-0.036577689404120824	0.3465632465614832	0.6524672115595327	NA
ENSG00000174977.8	NA	ENSG00000174977.8	NA	NA	34.97840933275619	0.04206695911687339	0.17703180998741733	0.652506700804449	0.8627053661132933
ENSG00000100941.9	PNN	PNN	5411	pinin, desmosome associated protein	1659.4743515781693	0.026789951602906887	0.07565679785878503	0.6525233269397905	0.8627053661132933
ENSG00000202078.1	NA	ENSG00000202078.1	NA	NA	3.6242253971706804	0.04275155267163747	0.27724023370136824	0.6525281200683564	NA
ENSG00000270585.1	SNX2P1	SNX2P1	100418968	sorting nexin 2 pseudogene 1	1.9140528922811466	0.039142906138328167	0.32409334107538446	0.6526466058435553	NA
ENSG00000198355.5	PIM3	PIM3	415116	Pim-3 proto-oncogene, serine/threonine kinase	225.74490362217603	0.038978148202888786	0.13888149052270976	0.6527988775021182	0.8629443752212407
ENSG00000175161.13	CADM2	CADM2	253559	cell adhesion molecule 2	2.812988890959171	0.04072122192551023	0.3068329288890693	0.6528010846093439	NA
ENSG00000156030.13	MIDEAS	MIDEAS	91748	mitotic deacetylase associated SANT domain protein	808.3229213225623	-0.03595313159217461	0.11591802208589512	0.652807501215805	0.8629443752212407
ENSG00000188002.10	NA	ENSG00000188002.10	NA	NA	115.4606407280293	-0.04163617649455799	0.17088426728811176	0.652891054620041	0.8629443752212407
ENSG00000175832.13	ETV4	ETV4	2118	ETS variant transcription factor 4	40.44761129356232	0.04300102630538483	0.19695565814840396	0.6529039541101883	0.8629443752212407
ENSG00000258944.1	NA	ENSG00000258944.1	NA	NA	1.2117929898404092	0.03428373975493579	0.36241822102754573	0.6529483140184542	NA
ENSG00000273464.1	NA	ENSG00000273464.1	NA	NA	1.228872646148663	-0.035262555961906965	0.3556735913665038	0.6531083070118566	NA
ENSG00000214541.3	RPS4XP3	RPS4XP3	128580	ribosomal protein S4X pseudogene 3	3.4743019489138733	0.03580037337694945	0.351809287463909	0.6531177148592675	NA
ENSG00000204682.8	MIR1915HG	MIR1915HG	399726	MIR1915 host gene	35.73329053856848	-0.04230165348080147	0.18272484899013905	0.6531454642369786	0.8630873749272877
ENSG00000174292.12	TNK1	TNK1	8711	tyrosine kinase non receptor 1	97.32196285597415	0.043436309288496296	0.2111071252718914	0.6531517359716926	0.8630873749272877
ENSG00000065183.16	WDR3	WDR3	10885	WD repeat domain 3	468.2973562047376	0.031769888988809176	0.09467463514722667	0.6531620586888941	0.8630873749272877
ENSG00000270673.1	NA	ENSG00000270673.1	NA	NA	3.525552645439855	0.042100238586532494	0.28714999556061416	0.6531893339155792	NA
ENSG00000236456.1	NA	ENSG00000236456.1	NA	NA	3.1246518597287904	0.04231610261052605	0.2833663454711032	0.6532655210786645	NA
ENSG00000228205.1	RPS3P3	RPS3P3	440991	ribosomal protein S3 pseudogene 3	10.185015571955937	0.04354924972494166	0.2514952705493113	0.6533621778926966	0.863285766260913
ENSG00000255410.2	NA	ENSG00000255410.2	NA	NA	4.1632979827015895	-0.04301426182402681	0.26859146520007365	0.6534727485033962	0.8633658159680762
ENSG00000143947.13	RPS27A	RPS27A	6233	ribosomal protein S27a	7134.447954018389	0.038674171538704366	0.1369104062660124	0.6535460438092082	0.8633966091993761
ENSG00000273096.1	NA	ENSG00000273096.1	NA	NA	2.451661432195568	0.037082104494434553	0.3414447935442422	0.6535812898272579	NA
ENSG00000260635.1	NA	ENSG00000260635.1	NA	NA	1.6389883101320974	0.03349813317643996	0.3669264007511631	0.6535934923309338	NA
ENSG00000277369.1	NA	ENSG00000277369.1	NA	NA	3.353024116248091	0.040888433544745424	0.3032318090088348	0.6537289264178764	NA
ENSG00000182858.14	ALG12	ALG12	79087	ALG12 alpha-1,6-mannosyltransferase	234.0692664889407	-0.03863634297141132	0.13691786821670415	0.6538656950860988	0.8637528325450936
ENSG00000144647.6	POMGNT2	POMGNT2	84892	protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)	589.1432613498773	0.04004429847214913	0.1515638804463624	0.654009686604403	0.8638574117467716
ENSG00000090266.13	NDUFB2	NDUFB2	4708	NADH:ubiquinone oxidoreductase subunit B2	346.197861305821	0.03564567831465161	0.11487962328714146	0.6540559543269024	0.8638574117467716
ENSG00000279491.1	NA	ENSG00000279491.1	NA	NA	7.785576873703419	-0.04360022903273852	0.23958969245125886	0.6540949068332722	0.8638574117467716
ENSG00000227345.8	PARG	PARG	8505	poly(ADP-ribose) glycohydrolase	420.4377618977309	0.0314721510472672	0.09382021513439924	0.654177342690896	0.8639002265430963
ENSG00000106628.10	POLD2	POLD2	5425	DNA polymerase delta 2, accessory subunit	964.5006123027978	-0.03542552527828485	0.11372474343852887	0.6543210264517525	0.8640239119934763
ENSG00000183317.17	EPHA10	EPHA10	284656	EPH receptor A10	1.5631194715471945	0.03645655095760568	0.34570047884494587	0.6543369239303831	NA
ENSG00000286938.1	NA	ENSG00000286938.1	NA	NA	1.3281761998801311	-0.03718985703080315	0.3395695609771107	0.6545252076370532	NA
ENSG00000167281.19	RBFOX3	RBFOX3	146713	RNA binding fox-1 homolog 3	1.9422886562069461	-0.03903309921632607	0.32272606213892074	0.6545362143663273	NA
ENSG00000134369.15	NAV1	NAV1	89796	neuron navigator 1	3841.7648163230956	0.03740943626089879	0.12733927420737412	0.6545563721737158	0.8642297955095529
ENSG00000279170.2	TSTD3	TSTD3	100130890	thiosulfate sulfurtransferase like domain containing 3	202.99965269192393	0.04157415162807568	0.17366906593982906	0.6547003482947928	0.8642297955095529
ENSG00000269028.3	NA	ENSG00000269028.3	NA	NA	5.52289010014427	-0.042406719562391455	0.27801811497050777	0.6547096695812619	0.8642297955095529
ENSG00000137492.8	THAP12	THAP12	5612	THAP domain containing 12	721.8317440801122	0.031144936372664016	0.09264946820205337	0.6547105184630297	0.8642297955095529
ENSG00000164109.14	MAD2L1	MAD2L1	4085	mitotic arrest deficient 2 like 1	57.398478607204616	0.038670989117853015	0.1382502026182269	0.6547719166160892	0.8642297955095529
ENSG00000255337.1	TMEM123-DT	TMEM123-DT	101928424	TMEM123 divergent transcript	6.743369183215592	0.04294119344739802	0.2657511200567768	0.6547771597984027	0.8642297955095529
ENSG00000171100.14	MTM1	MTM1	4534	myotubularin 1	211.1605916324869	0.03217985381780013	0.0972212351913282	0.6548394546100867	0.8642459738691387
ENSG00000070182.21	SPTB	SPTB	6710	spectrin beta, erythrocytic	1.1262936046007503	0.03630641963498923	0.3463727440408992	0.6548549922910605	NA
ENSG00000211450.10	SELENOH	SELENOH	280636	selenoprotein H	90.52551555774275	0.03758552659152879	0.12909150410108056	0.6549645661453655	0.8643450478654303
ENSG00000169126.16	ODAD2	ODAD2	55130	outer dynein arm docking complex subunit 2	3.056161747290437	0.03853869418120491	0.3268930870758254	0.6550610831078916	NA
ENSG00000181929.13	PRKAG1	PRKAG1	5571	protein kinase AMP-activated non-catalytic subunit gamma 1	1294.1970529798782	0.023381218686000627	0.06540852027481434	0.6551860613123884	0.8645712927639677
ENSG00000244675.2	NA	ENSG00000244675.2	NA	NA	2.6340224566929042	-0.041377907714344735	0.29376765213236067	0.6552828020687457	NA
ENSG00000135451.13	TROAP	TROAP	10024	trophinin associated protein	6.376446105716381	0.04323698886946947	0.2525473030417344	0.6554198112428982	0.864782314445483
ENSG00000162928.9	PEX13	PEX13	5194	peroxisomal biogenesis factor 13	327.95053348578983	0.033213542493215176	0.10238988811823184	0.655446113849341	0.864782314445483
ENSG00000257576.1	NA	ENSG00000257576.1	NA	NA	2.1187018120332795	0.04031365409723872	0.3073086907036454	0.6555254762443536	NA
ENSG00000263982.1	NA	ENSG00000263982.1	NA	NA	3.2360246872970615	0.04166378011577888	0.2887088037872349	0.6556367072670617	NA
ENSG00000138741.11	TRPC3	TRPC3	7222	transient receptor potential cation channel subfamily C member 3	17.01131266053298	0.043248892956113075	0.2504074054421707	0.6556400307340873	0.8648669690100076
ENSG00000279253.1	NA	ENSG00000279253.1	NA	NA	33.98185409997128	0.0417037035516964	0.17798675117634216	0.6556625701669665	0.8648669690100076
ENSG00000118705.17	RPN2	RPN2	6185	ribophorin II	5043.356303136732	0.029261976995350644	0.08547258839871158	0.6557002492329278	0.8648669690100076
ENSG00000125844.16	RRBP1	RRBP1	6238	ribosome binding protein 1	10934.788594282472	0.03580122754148575	0.11700314251989657	0.6557105696610729	0.8648669690100076
ENSG00000100056.12	ESS2	ESS2	8220	ess-2 splicing factor homolog	315.5245197255952	0.030469144659829125	0.0902716993427243	0.6557865816394153	0.8649011788390334
ENSG00000267507.1	NA	ENSG00000267507.1	NA	NA	1.4753627876382178	0.03676816939484876	0.34158108453164954	0.6559517833597479	NA
ENSG00000092148.13	HECTD1	HECTD1	25831	HECT domain E3 ubiquitin protein ligase 1	5834.507147434298	-0.03682987554052147	0.12426231323161085	0.6560133365276699	0.8650407831603328
ENSG00000183513.9	COA5	COA5	493753	cytochrome c oxidase assembly factor 5	367.7139463265789	-0.03077280328642108	0.0916564644917169	0.6561204189122289	0.8650407831603328
ENSG00000135365.15	PHF21A	PHF21A	51317	PHD finger protein 21A	1349.7929756932947	-0.031081804444730327	0.0929712224308211	0.6561518310668328	0.8650407831603328
ENSG00000236312.3	NA	ENSG00000236312.3	NA	NA	2.546597058292642	-0.0375850794355601	0.3341865309702942	0.6563282480737654	NA
ENSG00000198482.13	ZNF808	ZNF808	388558	zinc finger protein 808	62.895195564175424	-0.038560534543831536	0.13905016525577973	0.6563799511415991	0.8650407831603328
ENSG00000179362.14	NA	ENSG00000179362.14	NA	NA	4.8261804380684845	0.04240420505921294	0.2731931638719798	0.6564059849389874	0.8650407831603328
ENSG00000115827.14	DCAF17	DCAF17	80067	DDB1 and CUL4 associated factor 17	411.54152863122664	-0.03314504503989173	0.10256648992788533	0.656454634598189	0.8650407831603328
ENSG00000143374.17	TARS2	TARS2	80222	threonyl-tRNA synthetase 2, mitochondrial	292.0604111265186	-0.033505239814374525	0.1044110802744163	0.6565111718348637	0.8650407831603328
ENSG00000203667.10	COX20	COX20	116228	cytochrome c oxidase assembly factor COX20	13.494292870507726	-0.04325012474317659	0.22830534943808048	0.6565360300228394	0.8650407831603328
ENSG00000105429.13	MEGF8	MEGF8	1954	multiple EGF like domains 8	3970.806391489205	0.03242846883570668	0.09915337189295485	0.656541069277438	0.8650407831603328
ENSG00000167920.10	KRT10-AS1	KRT10-AS1	147184	KRT10 antisense RNA 1	146.65575073771026	0.03853891579803308	0.1390360292252609	0.6565457345092792	0.8650407831603328
ENSG00000257376.1	NA	ENSG00000257376.1	NA	NA	1.1540529505968717	0.03657556793291867	0.3425477896425086	0.6565487698663126	NA
ENSG00000154118.13	JPH3	JPH3	57338	junctophilin 3	1.1540529505968717	0.03657556793291867	0.3425477896425086	0.6565487698663126	NA
ENSG00000267662.1	NA	ENSG00000267662.1	NA	NA	5.848355181532966	-0.04303033842918472	0.25444696414100393	0.656583356994696	0.8650407831603328
ENSG00000166343.10	MSS51	MSS51	118490	MSS51 mitochondrial translational activator	39.3147457620038	0.041225530338966865	0.17211042147496577	0.656615361113821	0.8650407831603328
ENSG00000213189.5	NA	ENSG00000213189.5	NA	NA	8.268477808323079	0.0430215501599114	0.25455656220732853	0.6566273496066752	0.8650407831603328
ENSG00000250959.2	NA	ENSG00000250959.2	NA	NA	32.95876070433436	-0.041404713787930154	0.17508836490772628	0.656639624840055	0.8650407831603328
ENSG00000169962.5	TAS1R3	TAS1R3	83756	taste 1 receptor member 3	8.580507302764632	-0.04324704851521093	0.23035963177989158	0.6566436838823022	0.8650407831603328
ENSG00000176182.6	MYPOP	MYPOP	339344	Myb related transcription factor, partner of profilin	116.14926875848994	0.0357295929428607	0.11727936086268452	0.6567353892822558	0.8650466292282564
ENSG00000212242.1	RNA5SP219	RNA5SP219	100873479	RNA, 5S ribosomal pseudogene 219	3.076719936124777	0.03930211012820852	0.3169065418944367	0.6567587158029677	NA
ENSG00000188266.14	HYKK	HYKK	123688	hydroxylysine kinase	48.1660541910675	0.041271633175631026	0.1731654554529278	0.656763579349377	0.8650466292282564
ENSG00000204588.5	LINC01123	LINC01123	440894	long intergenic non-protein coding RNA 1123	1.7722701355616652	-0.039307337982219574	0.31676653692442264	0.6568176783536958	NA
ENSG00000137101.13	CD72	CD72	971	CD72 molecule	47.34144302818212	-0.041037308924255333	0.16963173231193754	0.6568444296684302	0.8650466292282564
ENSG00000241685.10	ARPC1A	ARPC1A	10552	actin related protein 2/3 complex subunit 1A	255.3039740508232	0.03797486103662869	0.13425849915268914	0.6568940237415817	0.8650466292282564
ENSG00000183647.10	ZNF530	ZNF530	348327	zinc finger protein 530	44.28417228676453	-0.04102039474425621	0.16966226799769055	0.6569891824593855	0.8650466292282564
ENSG00000180229.12	NA	ENSG00000180229.12	NA	NA	80.36183126439471	-0.04291187539762868	0.2117073170810607	0.6570480391385132	0.8650466292282564
ENSG00000091039.17	OSBPL8	OSBPL8	114882	oxysterol binding protein like 8	4785.787194350919	-0.0386493959177623	0.14076331431413325	0.6571032753528557	0.8650466292282564
ENSG00000286242.1	NA	ENSG00000286242.1	NA	NA	11.353093274001273	-0.04317359036455616	0.23985645588232923	0.6571133004356311	0.8650466292282564
ENSG00000167363.14	FN3K	FN3K	64122	fructosamine 3 kinase	91.77377747449036	-0.04054042469719341	0.16290837271311145	0.6571307430197054	0.8650466292282564
ENSG00000101266.19	CSNK2A1	CSNK2A1	1457	casein kinase 2 alpha 1	1563.3944230744403	-0.02947073611527336	0.08678980621681846	0.6571489591306132	0.8650466292282564
ENSG00000177646.19	ACAD9	ACAD9	28976	acyl-CoA dehydrogenase family member 9	474.02431666959075	-0.02915877574470306	0.08562586517059234	0.6572794182740536	0.8651524243582879
ENSG00000158850.15	B4GALT3	B4GALT3	8703	beta-1,4-galactosyltransferase 3	271.6605743912056	0.035300345295014184	0.11514565958826044	0.6575618789431399	0.8654582620670511
ENSG00000242612.7	DECR2	DECR2	26063	2,4-dienoyl-CoA reductase 2	125.82146933632428	0.03974213344095057	0.15342055134471033	0.6576527520862324	0.8655119120720365
ENSG00000068354.16	TBC1D25	TBC1D25	4943	TBC1 domain family member 25	250.32243814124163	-0.031036498845082416	0.09342467764591197	0.6577156079120869	0.865528684179624
ENSG00000267201.1	LINC01775	LINC01775	101928602	long intergenic non-protein coding RNA 1775	5.301583892911245	0.04255090593896097	0.26470105631946045	0.657828919262045	0.8656118462207864
ENSG00000153896.19	ZNF599	ZNF599	148103	zinc finger protein 599	104.6150754214676	-0.03647899642379558	0.12358564129262087	0.6582542756035915	0.8661009499638226
ENSG00000196741.5	NA	ENSG00000196741.5	NA	NA	20.428771215972123	-0.041603968927084	0.18255773556128774	0.6583009073138641	0.8661009499638226
ENSG00000189091.13	SF3B3	SF3B3	23450	splicing factor 3b subunit 3	2594.261331643375	-0.02698419193693855	0.07799380699129138	0.6583814080738541	0.866140885082764
ENSG00000278318.5	ZNF229	ZNF229	7772	zinc finger protein 229	281.8078852810469	-0.03642344976726905	0.12338069774380978	0.6584922110076765	0.8662206754398012
ENSG00000176454.14	LPCAT4	LPCAT4	254531	lysophosphatidylcholine acyltransferase 4	377.80646431789324	-0.033897784939056604	0.10775479947592194	0.6587844274098775	0.8665158917345906
ENSG00000272468.1	NA	ENSG00000272468.1	NA	NA	7.279302122891866	-0.04292266001794958	0.240551489162586	0.6588660917554252	0.8665158917345906
ENSG00000105538.10	RASIP1	RASIP1	54922	Ras interacting protein 1	57.286566295419966	0.04292625640226016	0.2400062404353189	0.6588671379197765	0.8665158917345906
ENSG00000260633.1	NA	ENSG00000260633.1	NA	NA	3.016697329690192	0.04004531072847318	0.30504078036105037	0.6588941177741245	NA
ENSG00000232949.2	NA	ENSG00000232949.2	NA	NA	1.4416451738734881	-0.03519198716530391	0.35099521984412047	0.6590240166330266	NA
